X1,X2,X3,X4,Y
36.7040,2.7835,10.2560,0.8451,86.3125
17.4650,5.8600,7.2162,-7.9835,40.9150
-11.6933,2.2384,13.3867,1.3511,-12.4436
33.3972,7.3965,3.0687,17.5257,194.4137
45.2035,2.1753,7.9954,3.3122,109.5303
46.2588,10.4861,12.1829,9.6883,229.6175
5.2003,7.7992,7.5123,-5.9476,48.3943
-11.3783,9.6876,1.9365,-9.4207,28.1616
15.8064,6.0222,12.2818,20.5584,152.4079
-13.0047,5.5779,9.0512,0.2608,9.9639
45.3131,2.1785,1.1809,0.9625,101.3563
-7.9658,7.2863,10.8025,20.4745,120.5736
-3.0536,7.1740,15.7181,14.1875,100.2067
7.8712,6.6172,2.7764,15.9817,129.2043
6.2047,9.8862,10.4507,13.2341,154.4819
35.4211,10.9901,12.6587,-8.0857,142.5616
11.3985,10.0095,2.1324,23.4458,208.8603
-8.8755,2.7264,1.3618,21.6380,80.5396
-2.0281,8.4647,8.4271,-3.2599,50.6578
15.1471,1.9639,13.6590,17.7478,104.8221
-10.5308,9.3355,3.5715,3.1477,74.1018
22.4276,5.5821,14.3862,13.2994,133.4442
19.1681,2.5900,11.5052,-5.8727,22.6541
29.7439,11.3446,6.3148,7.9265,202.2876
45.5770,8.3681,9.2532,-7.3152,130.3521
43.7701,5.2567,16.4492,7.8382,147.9907
46.1714,1.3687,4.4630,-2.9870,81.5787
-3.6252,7.4477,8.9926,4.7413,68.3249
-11.6589,12.0787,10.9918,12.7149,148.2026
0.4616,8.1566,3.2082,20.4518,149.3523
42.5510,12.6598,1.6964,-5.8843,194.4617
48.0158,2.6374,1.2154,21.0510,191.4755
40.0121,7.8197,6.1951,2.4314,153.9354
-13.1887,10.5775,2.1832,19.2205,151.1667
46.2674,7.3065,13.8603,6.9643,173.3798
9.0584,2.0928,16.9571,19.9017,100.4767
-20.3390,7.9946,1.9809,12.5245,76.6240
10.4100,8.3409,7.9236,6.8225,117.7279
-17.7291,9.7445,1.4117,-0.4361,54.2201
17.6153,10.1345,3.1439,23.8496,224.8191
3.0373,10.2493,6.1668,17.6332,171.9620
12.6139,8.9613,7.2992,2.1039,109.0190
22.5351,3.5897,16.0365,-5.8312,35.7888
40.6849,5.8508,7.3334,16.8428,186.0204
25.9950,10.3136,8.9404,24.6279,245.8556
9.8175,12.4411,4.9293,-1.6779,141.2780
37.1794,1.9474,1.0020,21.8869,168.7838
43.2963,7.4264,15.3894,-7.3613,111.1308
-12.4970,4.7503,2.3074,23.2316,97.5647
16.7672,3.7047,16.4280,15.5775,108.7497
-0.7997,7.0697,3.0935,0.8241,55.1994
-17.6587,8.2731,10.6781,-0.7286,28.1477
26.4668,1.1173,16.9906,11.8071,95.5005
40.2567,10.3625,3.2154,9.9598,218.1202
-9.4339,10.8386,7.7831,22.0007,171.8256
36.6814,12.5861,13.4868,16.3510,267.7740
39.5911,3.1677,1.5150,7.9935,128.2234
43.9182,8.1346,12.0365,22.3199,241.8392
-2.1648,6.1195,2.2860,9.9310,79.5137
43.1807,5.0179,4.7843,19.4383,195.9359
1.7671,7.7876,3.5612,19.1149,142.8520
18.2160,10.3886,15.5174,22.0102,218.1497
-17.4140,1.2766,3.8873,-9.4987,-73.0933
-17.8844,12.6328,1.6469,9.6013,135.7868
30.1465,10.7186,10.4020,5.3305,181.6526
10.5581,10.0138,6.5389,6.1501,138.2293
-2.8032,10.1246,7.4913,5.0167,106.5267
-7.4806,5.6687,2.9050,18.9863,98.9030
26.5667,10.0194,12.9718,-0.2180,140.8445
-20.9715,5.6412,10.6249,5.1218,13.5066
36.2183,11.7845,6.8275,-4.5747,170.6391
-15.3733,3.1267,3.7452,-2.6865,-28.6606
-7.4042,4.5082,10.4952,12.4355,58.7375
6.4228,7.6161,13.4576,-7.6734,39.0975
13.4250,4.8305,5.9984,-5.0506,37.4531
4.2047,6.0908,1.4138,7.5373,82.7064
1.7706,6.9091,4.4295,-10.3804,14.4293
47.4380,11.2762,11.9184,-7.3037,173.9685
24.5522,7.2783,16.8255,19.9441,181.7407
-19.3363,5.3495,1.2140,19.3074,73.5932
9.5425,3.9728,5.8985,0.8677,45.2928
41.1256,5.9041,1.9923,0.8757,126.5658
0.4034,7.1888,6.0616,22.6511,144.9380
-14.2865,9.9534,7.4946,-11.0439,16.5969
32.8453,2.4526,15.7338,9.4709,109.4826
22.0270,3.6593,2.2890,10.1035,104.6195
19.4922,5.5558,13.4341,17.1518,142.4670
-17.1961,5.3248,7.3286,23.2148,90.5118
-11.0246,5.7010,13.9802,1.1656,17.0602
23.2010,10.5223,9.2144,4.1998,162.2912
-6.2445,4.8899,1.6285,12.8380,71.4895
14.7890,7.0228,16.1393,23.7891,174.3958
17.6866,8.4869,2.3237,20.9593,192.3033
-0.8710,3.7861,10.5629,12.6810,64.7417
46.3382,9.6243,15.0427,19.6988,254.3829
38.8150,7.5653,2.2763,-8.8474,101.3930
30.2885,6.3614,9.8623,1.9537,112.2272
-15.4624,10.7174,14.1886,-11.5156,22.4417
-13.4648,3.9219,16.7812,-5.4335,-31.2697
13.9875,11.5981,12.5892,11.3282,187.6801
-9.5894,7.7326,5.4534,20.7658,124.2357
48.4568,8.3101,12.1931,11.4129,209.2886
-9.7451,11.5007,12.2923,12.5731,141.2111
13.6102,10.8110,12.1995,-8.1586,97.1506
4.8526,8.2187,14.6682,12.5998,126.1407
24.3964,10.0383,2.3981,4.8108,161.4889
-11.8384,6.1998,2.7347,12.1033,68.6871
9.5525,7.5685,11.2499,0.0684,76.3033
-1.4959,1.7448,16.2621,9.5150,34.5379
42.0304,2.0783,8.4534,3.6906,103.7559
-18.1184,10.9531,16.3690,8.6696,101.8784
43.8747,1.7161,16.0094,-6.5577,64.2805
38.1426,3.0328,15.4466,2.6455,96.4232
0.1275,10.5500,15.5576,1.8483,104.8035
35.0396,1.0138,15.3731,15.2466,129.3610
-18.7838,4.3889,14.1182,14.1372,42.0734
47.6475,8.0085,12.1197,21.6278,243.9522
16.3882,8.1454,1.3905,11.3861,146.0141
0.5330,10.3258,3.1161,-0.3618,95.9878
4.7434,7.0711,3.1477,16.9793,130.2504
-16.2852,7.1128,1.3766,6.3889,49.6061
49.2438,9.7037,2.8672,-4.8408,167.3305
-18.2103,6.9835,15.7159,15.6542,75.5400
25.4984,8.3019,11.6209,-7.0963,89.5067
10.4343,11.7733,5.9932,-5.4083,116.8075
46.3731,5.8174,13.6938,16.0740,193.3639
-3.5340,5.6215,8.8139,16.4954,93.6840
16.7782,1.0426,3.2740,17.2589,104.6369
13.2473,8.3611,15.1520,-1.1470,88.0272
28.9035,1.3573,6.4186,20.0637,138.0750
-16.1713,7.0498,12.1817,14.7387,77.4510
-7.2410,10.6508,5.6495,18.8568,163.8159
-5.7659,7.5991,9.0011,14.2184,102.8640
31.4087,4.2356,14.0600,9.4451,121.8342
-7.5712,10.4340,3.5084,-7.9524,51.1029
19.7179,4.2366,16.6360,14.3046,116.9415
-5.7177,9.7964,2.1235,13.5470,133.4748
40.1754,8.3231,9.5441,-0.4378,144.2818
45.8952,3.0400,15.6564,15.2253,161.7613
15.8130,11.8616,16.1311,8.3668,182.5331
4.0139,3.4077,4.7137,8.6980,58.5324
-4.3819,12.8750,3.3038,1.6014,133.7205
-17.4655,1.0877,12.5904,-7.6790,-66.8549
-1.9365,4.1618,1.6716,-3.9736,2.8745
25.4507,3.3983,8.7638,16.4468,132.0969
16.8868,1.1679,13.7417,-1.9567,24.9926
46.0269,9.7884,9.9641,-11.9166,131.7640
7.1357,9.3211,4.0082,24.8896,196.6681
28.2643,10.5082,8.7927,-4.2048,138.6178
13.7419,4.0804,15.7404,12.2492,94.6629
15.3929,6.3320,10.8754,22.2961,163.4854
-1.9880,8.9094,12.5439,10.1894,112.9934
11.3015,6.2772,6.3802,17.5641,136.8925
12.4257,9.3679,4.0157,24.1258,204.1434
29.1716,8.6077,5.0903,19.8334,212.3728
45.7854,2.3758,9.5308,8.6425,132.7267
2.3818,10.3725,5.4835,1.4570,108.6958
-18.0038,9.6481,9.6714,5.8512,72.2159
14.2370,8.8700,12.3247,19.1476,180.1176
17.6568,2.8611,12.7503,19.5741,122.2259
-9.0407,4.2160,3.6350,19.2966,82.5386
32.9930,5.7181,13.0069,10.0973,141.3790
48.9300,4.3592,11.7630,5.6474,144.5105
46.1500,3.7337,1.1921,-0.4805,110.1628
-7.0055,10.6643,1.9420,-11.8756,39.7651
41.1508,8.6588,11.3400,16.2860,218.9272
29.0190,7.7857,7.1393,-1.7511,112.7358
11.2231,3.7114,3.3377,0.1981,41.9216
17.3834,12.0169,1.7103,19.2088,233.7982
39.3216,3.2942,3.5504,-10.0667,54.5242
13.0896,10.5394,16.3202,22.3220,213.3134
5.4977,12.6001,12.6411,-11.9496,90.3941
14.0206,9.7251,9.4433,22.7493,204.5354
20.1182,12.9143,16.0646,4.8261,192.5976
-7.5755,8.8126,10.9058,-8.2215,24.9618
42.9644,3.6095,12.6103,12.9440,153.4769
26.8673,3.4458,5.5224,21.1467,155.8251
23.9621,4.8948,10.4237,4.2087,92.0233
-13.9358,1.0856,3.2956,13.5802,28.6962
21.8963,9.1804,7.4717,24.2364,218.6173
-12.4118,4.2240,1.5318,-3.0941,-12.5567
-15.4125,10.7822,4.4660,18.3566,145.0509
16.4391,5.3101,2.1979,-1.0762,63.5362
7.5978,6.7595,7.2045,3.7745,77.2328
20.8055,12.5883,14.4886,-1.5747,162.3071
-14.6652,3.9061,7.0469,4.5024,8.3325
9.5998,9.6550,14.3062,-11.8117,55.6508
-8.5901,10.0614,11.5040,-0.7728,70.0613
49.0841,3.6520,9.1525,4.4759,134.3073
18.8417,7.0120,4.7903,11.3929,135.8133
27.8080,5.2024,15.7545,11.5824,132.4914
2.1047,10.2629,1.8672,9.6001,138.4348
-14.2735,8.4698,12.0226,-1.1578,34.2283
48.2868,6.7118,10.9398,23.0540,235.9127
-0.6756,10.3524,8.0567,2.5029,102.8392
9.0904,3.8219,4.8451,-3.9749,20.6959
25.1403,10.0435,7.8911,8.5170,175.8608
-19.2465,11.3845,14.9644,15.7104,133.6718
36.5284,11.5435,14.3883,-11.5474,139.1716
17.0971,10.4041,16.0621,-1.7753,122.3581
-1.2466,5.8962,5.9247,18.5242,109.7084
-16.6258,12.7817,7.1937,6.7598,125.9120
-9.4626,5.5551,1.2996,3.1141,28.9215
42.5474,8.6635,16.0872,22.4433,244.9812
27.7077,2.9329,6.2702,-8.6872,32.7157
-3.2570,12.7654,7.4666,10.7761,170.8103
-16.3423,9.4478,15.5249,0.6610,51.3595
28.0337,10.0405,9.4256,-9.3795,110.7627
19.6409,1.7893,10.0588,-4.0915,25.7226
7.7209,10.1610,3.8197,11.2335,154.7202
4.8164,10.2967,8.9786,-10.9538,59.8333
-5.6062,9.0613,15.6913,9.9132,101.9423
26.5424,4.5029,9.9395,23.4035,171.8585
47.9174,6.8763,5.0819,17.4186,216.1691
-8.5242,2.3252,1.4989,0.7871,-3.7113
21.3953,6.6590,6.3808,-6.8863,62.0575
9.1171,3.9259,10.1615,5.2074,60.0472
10.7149,5.1892,1.6818,2.5392,64.8552
-2.9555,2.9512,10.7567,23.9541,99.5032
37.5846,3.7607,9.3746,24.6251,190.7412
13.4531,1.9188,13.5350,3.1916,42.2984
17.5818,12.0388,1.4622,-6.4950,132.6129
0.6380,7.3649,13.4936,21.6926,141.9824
-8.0916,5.7609,9.3340,17.3611,88.3568
-14.9004,7.4204,6.9285,6.9171,53.7554
29.7025,8.5395,16.4461,1.5181,135.3322
-7.0674,12.0625,3.5619,4.5821,126.1662
27.9954,3.1443,9.6612,21.3696,151.8165
6.7167,4.5466,6.1357,-5.1682,17.0734
8.5200,12.7095,9.4398,17.8510,219.6763
12.3116,5.4543,9.8364,-11.3269,12.0666
5.1073,1.2707,2.4312,22.0612,100.1380
-13.8560,2.7717,11.5782,6.5110,6.2728
0.9839,1.3161,11.1517,-3.6103,-11.9433
26.1251,12.8791,13.3115,-11.8943,138.3505
26.2707,4.3465,2.4505,8.7032,114.4092
-0.6781,12.0825,5.7561,-2.9539,108.8436
11.6673,12.9506,11.4018,11.3568,203.2277
-7.2652,8.1981,3.1877,-1.5967,48.0074
-6.0636,1.3984,11.8416,-8.7431,-46.9094
-19.3637,1.9791,1.9444,6.6869,-6.6603
42.6690,6.7791,6.3589,8.8860,170.6075
-6.0398,5.8741,14.5474,4.7458,44.2893
-4.8451,8.2741,13.3887,4.9473,74.2173
-1.1483,6.2662,11.3162,9.8171,78.3319
-11.9540,12.2089,14.9273,7.4751,128.3655
24.3877,7.4169,12.3483,-7.0950,77.1682
-15.6649,9.3247,9.3100,-4.7078,31.3829
-11.4716,11.7578,16.6755,-6.7537,64.3039
24.7777,2.7625,12.1177,13.6519,112.0077
3.1159,3.7568,10.6219,7.5581,54.2180
29.2643,2.2878,7.5419,3.9046,77.9825
18.5772,2.6757,15.4386,17.5385,113.7374
-2.8225,7.1510,5.7313,0.0544,49.7591
25.2088,4.8542,1.1475,9.0199,117.2719
-12.7446,6.0781,4.1478,-9.2469,-21.3359
17.0851,12.7899,2.7523,15.5430,229.8730
10.0375,2.8805,6.1039,13.7221,86.7636
-1.9810,7.4897,14.2141,17.6880,122.7045
21.8844,2.1865,11.4245,20.7256,131.0819
40.8647,4.8220,3.7037,16.0470,175.1706
49.9222,7.3303,13.6211,19.2461,230.9967
22.1512,12.3596,9.0675,0.7892,173.3853
7.7341,5.6947,9.2034,0.7035,53.1762
-5.0103,1.7789,6.7938,22.9391,83.9175
-2.7462,5.6579,14.8339,21.8393,117.2101
13.0413,2.7489,6.0932,8.2944,69.7896
5.0767,3.7599,2.5062,1.5627,36.2835
43.8808,8.4171,5.8437,20.0421,236.9771
5.1490,1.8091,12.4457,-0.0338,12.9361
5.5146,6.5767,11.5213,-6.3155,30.9030
6.2310,8.3135,4.0083,11.6612,129.3165
38.4000,6.0623,2.7885,-10.4230,76.6357
25.2060,1.2295,11.5739,2.0268,56.9807
22.6060,12.8262,11.8220,17.8836,249.2436
2.7242,5.4054,6.8584,-1.0770,35.7613
37.0712,10.3429,14.4848,22.4587,258.0227
-18.2762,4.9078,16.6513,23.3655,83.4440
40.8266,6.7002,4.2903,18.1852,202.9253
15.4052,5.6616,10.2331,24.5428,164.8651
7.2758,5.1105,1.0855,7.6383,78.1303
14.2989,1.2622,12.4089,9.0604,63.0253
26.3865,5.3203,7.6285,18.9382,161.3252
-20.0937,11.6739,4.0923,6.2338,101.5231
40.8802,9.2847,13.0356,3.0486,175.7626
10.7185,2.7451,13.9704,10.7459,71.8476
3.3506,8.0939,2.7787,12.3334,121.7759
-11.1846,11.7068,1.6559,15.7831,159.2771
10.2020,9.4004,6.3453,12.7234,152.9914
14.2389,2.7842,11.0158,15.5917,98.7301
7.6589,11.4140,13.6947,12.9587,175.8500
27.1849,4.6185,9.7370,5.7765,101.7970
8.8837,6.4489,10.2920,-7.0074,33.3061
47.2606,7.3137,13.7977,17.0614,215.2489
21.5487,11.2061,9.4615,-10.8612,107.3274
36.3309,12.1793,10.7785,24.7225,291.7743
-13.2357,12.1558,9.2595,18.6530,171.2122
7.2077,1.0955,15.0873,12.8237,62.7669
2.9162,12.0627,4.7683,23.7645,222.8915
19.4332,1.6526,5.2239,10.6614,85.0439
40.1391,4.1893,3.0474,-9.9120,64.1071
-15.4380,7.1799,14.1115,8.6971,55.3641
-15.8472,6.7591,7.5884,-1.7434,10.3692
39.3726,8.2565,6.5663,1.6707,154.3062
-5.8876,6.7534,16.7016,5.0047,53.7521
26.4815,12.2125,15.8289,16.6602,242.4246
17.5443,3.8866,16.5518,6.6084,77.2932
38.1354,4.2883,3.2768,5.5632,123.6246
-12.1187,12.0489,15.2600,-0.8270,91.3538
-11.7854,1.9209,6.2594,7.9753,11.8144
18.5341,8.3147,1.2025,-2.8095,97.2614
46.1929,9.1808,7.2608,-2.3432,163.1457
8.4648,7.0665,9.1471,16.0186,132.1427
2.2129,9.3308,2.7315,0.6742,90.2775
22.0749,3.0731,9.6028,-10.0982,14.5604
45.0619,11.2316,14.1114,0.7161,198.6841
38.4219,2.6803,7.0424,11.6272,132.7255
49.6793,5.8097,6.6423,18.1175,209.6162
-19.3976,1.9031,6.4210,23.5917,58.7010
-12.9871,7.5425,15.7695,15.6102,93.9580
22.2722,9.0369,1.7801,3.8675,138.5998
37.2609,12.2947,8.1212,-0.9326,195.9904
-0.7477,9.8720,5.2336,-7.2037,60.3908
-4.0160,7.4932,15.3009,11.2244,92.2771
34.8753,12.1914,2.5368,6.8657,221.7933
-16.9969,6.7412,7.5831,13.0750,66.9815
5.2262,7.7345,7.5091,-3.2261,58.4245
14.9125,8.1532,15.2143,-0.0252,94.5914
18.7848,5.9198,4.4479,-1.1925,74.7170
30.7317,11.0618,11.3183,17.5131,236.3844
4.1940,3.2221,3.1505,-5.6645,0.6147
22.5006,7.6581,16.2636,10.5135,143.3142
20.5617,9.6668,10.4882,-10.0999,86.6989
17.8807,11.8477,11.0201,8.3325,186.6367
24.4743,11.6070,7.9404,-9.6352,124.6341
-2.5791,7.1049,6.4765,-5.4926,25.2503
-14.9899,8.7179,4.4028,-7.8181,12.4736
-12.5317,5.7309,10.6638,0.8288,14.7479
-5.0547,6.6181,16.2730,0.7181,36.8223
14.5141,11.8752,6.7567,18.5775,221.8993
38.6714,12.1684,15.1305,-3.6496,184.2684
28.7918,11.7450,3.3804,-8.8037,138.8251
35.0219,2.6605,15.9780,10.3299,117.3349
3.9193,11.2010,6.6078,13.4357,169.5277
7.7304,12.3804,7.0756,-1.0915,139.3573
6.9514,5.3350,8.4055,10.3041,86.9074
-7.3770,7.2238,12.4919,16.7141,104.9915
-16.6536,10.3491,12.5145,0.8595,63.6630
20.9550,7.7449,8.6734,7.4381,131.1298
49.2344,12.9218,9.3704,-6.5746,205.4873
-9.1551,6.4686,1.4802,-11.1251,-14.6096
-17.6854,9.5673,5.8687,24.3106,145.6903
34.3467,10.5111,6.5363,-0.9100,164.3590
-3.0664,6.9292,9.9396,-1.6806,37.6036
37.9047,11.2838,9.9328,24.0101,280.7584
28.9795,7.5539,12.3584,14.9446,175.6885
46.1428,5.9398,12.4724,9.6560,172.1443
8.0338,2.2939,4.7634,13.8750,79.1941
25.9999,5.7210,13.3230,14.2673,143.5253
12.0047,9.8072,1.3137,16.2434,180.8908
23.7718,12.0554,12.4586,-9.5140,129.9514
10.9215,4.0202,2.6330,3.2748,58.8014
-7.6071,5.2628,12.6744,-1.0802,10.8386
15.0607,2.8475,9.4339,-9.3889,3.6556
16.5295,9.2887,7.9961,3.2662,126.8105
36.5529,12.5223,12.0507,10.7984,246.6865
31.2220,8.6914,1.5819,-5.3956,115.5632
26.1292,8.4049,4.5755,-0.7140,122.2960
-12.9495,7.6419,10.8630,11.6493,79.5699
30.1638,2.0615,14.5554,9.4350,102.0715
14.5217,9.7540,7.0977,20.1451,198.7172
42.4811,8.2246,5.1402,17.2755,220.6365
44.3108,8.9377,9.2998,23.7276,260.0872
-17.0839,11.7857,10.9570,10.0962,122.3410
37.2656,10.4075,7.7216,13.8433,226.6132
-18.3235,10.3710,15.0274,19.8387,137.1725
5.0690,12.1262,9.3750,19.0797,209.1165
17.5033,12.8792,1.5732,14.5927,230.6873
-10.4848,7.9754,4.5689,6.5095,68.8563
31.9883,2.3066,8.2104,-1.8913,62.7477
-20.4068,6.5096,12.1636,20.4570,83.2743
-9.0295,10.4512,4.5160,16.7363,148.0497
20.2366,1.3327,16.6201,19.0026,116.6778
29.7215,1.6826,6.0969,-6.7908,35.3144
44.0817,1.8059,9.5197,-0.3519,87.8022
29.0903,9.7724,1.3035,3.7207,163.7418
26.6963,7.0140,15.1583,19.0190,178.5923
6.9982,5.4268,13.6214,21.0368,130.7158
-20.9088,2.2674,4.1273,-1.4590,-39.7728
-12.4687,9.7869,15.9318,13.3979,115.0656
16.9534,4.8522,6.0534,-9.1209,26.8784
26.9342,4.1839,12.0750,3.1542,87.0932
8.6388,8.8278,14.1036,6.0068,114.5314
30.8782,7.7081,12.8546,16.3284,186.6299
16.0522,5.3489,15.6813,21.0030,147.2174
-15.7335,8.6978,14.8284,0.4795,40.9417
-7.3668,4.2547,16.9138,7.5263,35.9831
38.6399,10.5380,3.9218,11.9556,223.6290
30.4688,3.7518,5.8762,0.1614,79.6674
42.5281,2.9061,11.1796,24.4649,191.3850
-12.6534,10.3893,12.7288,20.4037,150.8633
49.3058,9.4947,9.5537,-1.0331,177.0989
-6.1321,3.1917,2.1829,6.7940,28.8176
-20.1636,2.3949,14.4655,-3.4589,-47.6487
49.8170,11.0608,16.3740,7.0366,233.0860
-1.0438,10.3192,7.4883,13.2833,147.7016
26.4294,4.9271,4.5970,-8.8357,46.9223
-8.4556,8.8984,1.3090,20.1943,141.3485
20.1962,2.4899,4.7968,9.9686,89.5719
43.1865,7.0846,12.1987,24.6153,236.2947
1.7329,1.2248,15.5854,-11.0531,-42.4784
26.5880,5.6992,2.4962,18.7654,164.1410
-7.6588,1.8981,9.8521,17.3026,57.7862
23.3605,6.7018,12.1285,-7.0845,65.8316
2.8880,6.0602,5.4221,0.4063,48.6590
-6.0042,6.3326,10.1184,20.7375,114.7933
1.2359,1.5440,12.4440,7.1828,32.2689
-8.3023,5.3394,14.4035,2.8474,25.4090
43.0360,10.0778,8.2400,21.5034,263.5376
7.2003,5.4270,12.9657,-8.5463,11.7345
-3.5852,9.5821,5.8285,5.5055,101.6765
10.8370,5.4337,4.4087,12.1378,106.0512
1.7581,6.0789,3.9970,10.5160,86.7308
31.8538,7.7667,6.7420,-2.2218,116.4791
47.9566,12.4082,1.5741,8.8426,260.8049
10.1004,2.3063,5.5279,14.2168,83.3627
40.1334,1.3950,11.4356,9.6408,118.8247
19.1763,8.2955,11.3667,13.3251,159.1321
-9.8363,12.3892,2.1769,-2.5251,99.7774
28.0342,12.8767,5.5986,18.8154,268.7335
15.4538,6.8100,10.1129,4.6385,98.0999
25.1931,6.6170,6.0968,24.5273,195.6176
42.1678,8.7396,7.6878,-11.1384,113.6952
10.2709,7.6676,12.4050,2.0717,87.0582
42.9836,8.6091,1.1483,-5.3224,138.2659
32.2975,11.4880,5.4223,8.5576,211.2188
13.6909,9.9557,3.2780,-3.0014,103.4713
21.8288,6.9625,3.0417,15.2867,158.0380
2.1163,6.5424,16.3446,20.6290,129.2490
48.8354,8.6752,7.0250,-4.1973,152.6810
26.3819,6.4685,9.4334,-6.0549,73.5840
-17.8869,6.4934,12.7412,20.3882,89.7430
2.1902,1.1957,1.7592,1.3671,13.9310
23.2553,3.0888,4.8564,4.0796,74.2999
-17.0003,6.8622,14.3144,-3.8241,1.1948
-19.3042,10.8718,14.7918,3.7367,79.4908
10.9517,4.3447,6.9672,-3.4419,32.2538
2.6210,7.2717,6.9978,12.6393,112.0973
10.1192,5.1395,13.1104,6.4584,75.9998
-2.3488,2.2576,5.7211,17.1582,68.8204
-9.3050,12.4996,2.8735,-0.4291,110.2219
27.9292,11.2561,5.1206,6.7070,191.1044
15.5345,1.9419,7.1975,-2.3976,25.0442
-6.7891,9.6374,1.8353,22.5755,164.3691
1.6908,5.1710,8.6589,7.3116,62.5793
21.0184,12.9382,12.8401,-5.5819,154.8952
-15.8717,4.6288,9.2199,-1.9077,-14.2665
-10.5308,3.8649,2.1503,-8.9326,-35.7879
-15.7996,7.8147,8.0424,-10.9708,-14.2082
36.6745,11.0215,12.3425,7.4591,207.8115
32.4211,3.3102,1.9295,0.4735,81.8334
32.4852,9.5128,1.9576,23.6596,244.3566
29.8591,1.7369,6.9296,-5.6607,39.8402
26.5264,12.0272,4.1194,17.3748,243.6734
12.8664,1.9729,15.9565,-0.3091,28.2116
24.6017,11.9708,10.3015,-3.7291,152.3490
-18.2763,6.8897,5.5972,23.8766,111.9948
23.1240,6.3771,12.2764,17.6953,160.3877
34.2293,12.6797,6.9989,11.3330,245.3434
14.5254,12.8846,3.1139,13.7935,219.7859
4.3834,8.8021,4.7957,24.6811,183.2063
-1.3027,2.5254,11.2840,9.9487,43.9861
24.6389,7.0740,1.8300,-8.2297,71.0745
28.1889,7.3500,5.3630,-9.6000,75.1254
40.8387,7.1734,4.3330,12.6645,187.5203
3.3057,7.8339,4.2182,12.3312,119.8745
33.6538,1.2247,11.9242,15.6824,129.4613
18.8563,9.5347,14.2131,-7.9752,87.5301
41.6814,9.5487,12.4539,22.9614,256.3543
16.4747,2.3856,11.3316,8.3929,72.7366
15.7517,7.8429,15.6632,12.0336,139.8193
20.0293,7.8203,1.9343,-10.7105,62.6642
32.2014,9.1894,3.6797,23.5560,239.2039
47.4930,2.0248,7.6305,8.8159,135.1242
-15.7770,8.5180,6.9592,8.8444,75.2247
-17.2061,4.3690,7.6888,22.9115,80.9843
45.5661,7.0840,4.3033,22.3860,234.9723
16.6212,10.2799,3.3921,-3.8490,113.1447
22.6581,9.4678,9.1471,22.4507,217.0026
13.2521,2.4268,15.8488,15.2550,92.6136
-14.3503,8.0942,7.2715,-11.3007,-11.0376
33.5343,12.6294,1.6937,-3.1258,187.2202
32.0529,2.8812,12.2987,3.2803,85.9787
1.1309,11.2349,5.6577,9.5644,150.2468
0.7430,9.4306,4.9215,13.9492,140.5721
38.4867,10.2880,6.1881,-4.2222,154.3338
-15.8626,4.3835,12.5810,18.9579,67.6298
41.5585,4.4547,14.1011,19.2915,182.9393
-2.7770,11.8722,10.4089,11.4950,159.1702
21.1019,5.3180,6.1597,22.0805,163.7777
45.4556,1.7562,5.9677,18.0803,167.0141
27.1467,8.2072,2.9889,-3.7999,105.6760
8.4245,2.4978,15.9328,17.5510,94.1866
27.9569,10.5592,11.2102,23.2685,247.7804
3.4226,8.7010,1.4316,-6.9086,54.3945
-1.3147,11.4967,11.5979,24.2118,206.3423
49.7645,10.4180,8.1545,-11.0753,152.8253
32.3061,2.3454,16.5609,7.3202,98.1925
24.7751,5.5728,14.1051,16.6340,148.3363
4.2256,10.2947,3.7411,17.2462,173.2741
-17.5096,6.0081,12.5218,15.1829,64.7370
-18.7950,12.6684,8.7691,7.5860,123.5505
18.3469,9.8289,3.9927,12.0857,175.8009
33.1043,1.1860,12.1798,13.8975,119.4786
17.1539,11.5598,9.7582,6.2980,171.8897
38.6957,2.2097,1.4860,10.0403,124.5203
-18.6267,2.6863,11.3454,19.3156,48.5937
5.0394,9.8139,11.1598,-0.4235,94.0803
-4.1680,11.3796,3.3054,7.3586,134.2778
10.7564,7.4362,6.5838,-11.6863,30.8201
-15.8613,4.4686,10.3744,13.4351,44.7519
46.7433,5.2158,3.2205,-4.7707,109.2179
-5.1489,5.1147,14.6436,5.7970,43.0845
44.4839,4.9201,1.4398,-4.2224,103.1378
9.2384,3.9149,2.6454,-11.1293,-6.5529
48.9722,8.3064,2.8577,5.8792,192.7591
18.3381,11.8049,9.4497,3.7188,168.4228
45.0891,4.6850,10.9218,3.7305,130.8124
-20.6202,3.2403,7.4599,-4.2742,-44.0238
32.1250,11.0629,5.6187,23.0466,261.3067
43.1166,9.9014,13.9491,-11.8702,125.9788
-11.0798,12.1700,2.0926,20.9872,186.9183
-14.1751,2.9862,5.4847,15.2654,44.8102
9.1447,2.7310,1.6258,-5.6333,6.0795
45.2912,7.4972,1.2222,5.4711,172.7191
17.5094,8.3732,6.6541,24.5875,202.2205
16.4494,6.7621,4.1172,11.8168,131.5422
-10.9800,8.1876,5.2939,-7.2871,16.7246
-20.9439,3.1646,14.1352,4.9328,-11.1766
36.5199,6.7554,3.6077,5.3235,143.9628
-14.7822,8.8971,13.4837,17.6837,116.2917
24.0033,6.1925,11.8008,21.8980,176.9590
43.9378,9.1534,6.2231,-8.9571,130.0139
-6.1857,6.4143,9.7449,-0.3806,32.2529
26.2344,5.0032,8.1110,-0.9578,76.9490
